,id,host_id,minimum_nights,last_review,reviews_per_month
5321,3840127,1459837,10,2018-05-27,0.29
5322,3840286,1482208,2,2019-03-31,0.54
5323,3840324,10366196,5,2019-02-26,0.32
5324,3840541,19785817,3,2019-06-13,1.35
5325,3841033,9708374,1,2016-01-09,0.02
5326,3841048,18286622,1,2015-06-19,0.13
5327,3841113,2222500,5,2017-11-18,0.3
5328,3842694,1277222,2,2016-10-25,0.27
5329,3847733,12971995,3,2015-05-23,0.67
5330,3848324,11495251,5,2014-08-30,0.02
5331,3848431,19839188,25,2019-01-23,0.11
5332,3849226,5369757,1,2019-05-22,0.94
5333,3849347,1475015,30,2016-07-16,0.04
5334,3850254,5175407,10,2018-02-01,0.34
5335,3850493,19349568,3,2019-07-06,1.83
5336,3850967,3424306,2,2016-08-08,0.24
5337,3851498,19860559,30,2017-09-30,0.21
5338,3851623,1582736,5,2019-01-05,0.18
5339,3851719,4940167,4,2017-04-27,0.49
5340,3851911,14902860,2,2019-06-08,1.02
5341,3852261,19866189,1,2019-07-01,1.53
5342,3852988,12615927,3,2019-07-07,0.32
5343,3857180,3861404,5,2016-10-31,0.23
5344,3857863,19902271,3,2019-06-24,1.79
5345,3858105,5174082,8,2014-08-25,0.02
5346,3858822,7782769,3,2018-07-17,1.05
5347,3860464,1812825,3,2015-09-10,0.14
5348,3860762,1908606,5,,
5349,3860899,12749383,1,,
5350,3861713,13644183,5,2015-09-16,0.06
5351,3861943,14733148,4,2016-08-17,0.67
5352,3864528,19800918,1,,
5353,3866538,19961114,3,2019-06-26,3.97
5354,3866843,1475015,30,2019-03-16,0.1
5355,3866888,17770287,30,2019-05-05,0.23
5356,3867293,18260299,4,2019-01-09,0.06
5357,3867705,16098958,30,2018-07-16,0.13
5358,3868100,47459,2,2019-04-28,0.28
5359,3868344,14902860,5,2019-06-07,0.87
5360,3869398,2718526,1,2019-06-18,0.72
5361,3869762,8180517,1,,
5362,3869779,4089400,2,2019-06-20,4.33
5363,3870158,19986984,4,2019-06-17,0.29
5364,3870294,736815,4,2019-06-09,0.49
5365,3870793,19993822,1,2015-09-27,0.07
5366,3874702,16765013,5,2019-06-02,0.9
5367,3874870,4564600,6,2017-07-06,0.32
5368,3875294,20022909,1,2016-09-25,0.09
5369,3876850,20033436,1,2015-05-19,0.1
5370,3880588,4084075,2,2018-12-31,0.36
5371,3881808,18051112,2,2016-05-10,0.2
5372,3882103,16098958,30,,
5373,3882466,16098958,30,2019-03-31,0.16
5374,3882682,194994,4,2018-10-29,0.46
5375,3883020,12556197,5,2019-06-30,0.77
5376,3884105,20084270,2,2018-08-26,0.12
5377,3884893,16715941,1,2019-07-03,5.03
5378,3885177,4680747,2,2019-05-19,0.06
5379,3887138,176285,7,2015-06-24,0.03
5380,3887381,8179499,5,,
5381,3888469,8834412,3,2019-01-02,0.22
5382,3888752,20116872,1,2019-06-30,6.76
5383,3889997,3150902,5,2018-03-03,0.06
5384,3890417,18260299,30,2019-01-02,0.74
5385,3891031,20133610,365,2015-07-15,0.23
5386,3891370,20136355,4,2015-09-13,0.05
5387,3892700,46969,2,2019-06-30,4.09
5388,3895289,20156576,7,2014-08-28,0.02
5389,3895455,157795,4,2018-07-17,0.11
5390,3895930,20166817,28,2019-05-31,0.76
5391,3896579,20171951,4,2015-09-19,0.02
5392,3896701,20172814,4,2019-05-25,0.56
5393,3897387,20177472,2,2019-06-30,1.99
5394,3897601,18572906,3,2016-09-19,0.07
5395,3898329,20177186,2,2015-10-12,0.1
5396,3902156,5072123,29,2019-01-04,0.27
5397,3902791,6426063,5,2016-04-29,0.08
5398,3903173,18481203,3,2016-07-30,0.26
5399,3903284,9990930,1,,
5400,3904135,2316267,1,2019-01-03,0.17
5401,3905849,3097631,10,2019-07-01,0.86
5402,3907413,20169857,1,2019-06-08,1.23
5403,3907603,14890430,3,2019-07-01,2.96
5404,3908094,5879951,5,2017-09-20,0.11
5405,3908257,20243795,2,2019-06-11,1.67
5406,3911451,10352213,2,2017-07-16,0.12
5407,3911453,20260083,1,2017-09-14,0.21
5408,3911632,12348871,1,2019-07-02,1.26
5409,3912794,102525,3,2019-05-19,0.24
5410,3913541,4934489,2,2018-12-23,0.09
5411,3913635,18834080,2,2017-07-28,1.71
5412,3914400,960861,30,2017-05-09,0.2
5413,3914773,2045335,3,2019-01-01,0.85
5414,3914962,20278196,2,2018-10-13,0.13
5415,3915042,9081271,1,2014-12-08,0.03
5416,3915796,1475015,30,2018-07-01,0.13
5417,3916312,20286123,1,2019-06-02,0.39
5418,3917007,4718049,3,,
5419,3920562,16715941,1,2019-06-27,4.99
5420,3922417,7245581,30,2019-01-15,0.27
5421,3923128,13347167,30,2018-08-31,0.1
5422,3923538,20324827,5,2015-09-23,0.03
5423,3924092,13135873,7,2019-05-23,0.68
5424,3924325,20278196,2,2016-10-31,0.08
5425,3924397,20329737,2,2015-09-29,0.08
5426,3924506,452781,1,2015-10-11,0.05
5427,3924619,1216362,2,2017-02-10,0.2
5428,3924820,1632428,1,2018-06-27,1.31
5429,3925426,2224374,7,,
5430,3928241,14549202,70,,
5431,3928525,16101222,3,2018-05-26,0.19
5432,3928833,1331180,2,,
5433,3929669,622694,28,2016-12-22,0.22
5434,3930149,92782,3,2015-10-24,0.19
5435,3930842,1568383,30,2019-04-28,0.42
5436,3930878,20364466,3,2018-05-25,0.12
5437,3933059,20377328,1,2015-12-07,0.07
5438,3933382,20379079,6,2016-07-26,0.08
5439,3936970,1406214,3,2018-12-30,2.88
5440,3939041,284199,1,2018-02-12,0.06
5441,3939086,881214,5,2017-08-26,0.28
5442,3939535,20411855,3,2018-09-26,1.16
5443,3940301,7837510,7,2014-10-17,0.02
5444,3942731,2555556,5,2015-12-31,0.12
5445,3943279,20433199,14,2018-08-26,0.04
5446,3943879,20435647,2,2019-06-21,1.29
5447,3944200,20438402,3,2018-11-05,0.43
5448,3944233,12351216,4,2019-06-21,3.01
5449,3944499,6771709,3,2014-09-18,0.02
5450,3944625,20440955,2,2019-07-06,3.42
5451,3944627,71418,7,2018-06-29,0.17
5452,3945796,20447869,4,2019-01-02,0.19
5453,3946018,20449160,2,2019-07-07,1.18
5454,3946115,20449763,1,2016-12-30,0.03
5455,3946177,20438402,3,2018-10-01,0.65
5456,3946201,5650180,30,2018-11-09,0.34
5457,3946239,20449694,2,2018-06-08,0.42
5458,3946288,20438402,3,2018-12-05,0.38
5459,3946471,7739416,3,,
5460,3948939,20464791,6,2014-10-24,0.02
5461,3950114,10528897,2,2019-07-01,0.27
5462,3951363,9769764,30,,
5463,3952093,20484008,4,2019-06-29,1.31
5464,3952676,3097283,6,,
5465,3952731,20435679,5,2018-09-26,0.1
5466,3953314,295128,1,2019-07-01,0.35
5467,3953415,295128,2,,
5468,3953585,7580038,4,2019-06-04,0.57
5469,3953942,8015051,2,2019-06-16,1.3
5470,3957619,12485770,30,2017-03-26,0.05
5471,3958460,10194688,3,2019-07-01,2.93
5472,3959369,2032408,3,2015-11-03,0.04
5473,3962389,20534981,14,2019-01-25,0.21
5474,3962586,20536249,1,2014-09-14,0.02
5475,3963137,5742948,4,2017-07-01,0.23
5476,3963345,978546,3,2018-02-11,0.25
5477,3963635,20543178,2,2019-05-18,0.21
5478,3967160,20555401,2,2019-06-23,2.42
5479,3967492,5160894,5,2019-06-03,0.58
5480,3967945,18481481,1,2019-01-06,4.5
5481,3968434,1100494,30,2017-08-24,0.79
5482,3968610,20567256,1,2019-06-26,0.66
5483,3970224,1033829,2,2018-12-29,0.09
5484,3970345,363472,30,2018-07-15,0.33
5485,3970562,15309829,2,2019-01-01,0.16
5486,3970701,20278196,2,2019-02-03,0.26
5487,3970724,3339819,2,2015-05-26,0.05
5488,3970755,3164949,4,,
5489,3970936,1475015,30,2014-10-08,0.02
5490,3971065,20580437,2,2017-09-04,0.12
5491,3971526,1840581,1,,
5492,3971534,14741088,3,2017-12-01,0.07
5493,3971580,17576229,3,2018-05-26,0.07
5494,3971948,19808313,1,,
5495,3973944,1401835,2,2019-05-26,0.52
5496,3974464,20047729,5,,
5497,3975630,20604091,2,2019-06-27,1.86
5498,3979360,20624434,3,2015-04-07,0.13
5499,3979611,19407840,90,2015-12-03,0.53
5500,3979613,20625992,2,,
5501,3979628,2766755,2,2019-06-16,2.93
5502,3979714,557329,1,2019-06-13,0.1
5503,3980487,3424328,1,2016-09-17,0.46
5504,3983422,17546682,4,2018-07-19,0.08
5505,3983469,8734291,1,2019-07-05,1.12
5506,3983643,1475015,30,2015-10-30,0.04
5507,3984168,2119276,30,2019-05-09,0.19
5508,3985673,6337882,2,2019-05-20,0.19
5509,3987571,20670026,2,2019-06-30,4.43
5510,3987599,20670246,30,2018-06-24,0.4
5511,3989564,1272714,2,2019-06-19,3.62
5512,3992326,20694703,6,2018-10-10,0.41
5513,3993392,11790239,3,2015-10-19,0.14
5514,3993553,6198638,2,2015-12-01,0.04
5515,3999228,14545465,4,2017-03-17,0.27
5516,4000133,20738908,2,2015-10-29,0.07
5517,4000561,3325418,1,,
5518,4000571,3325418,1,2018-04-30,0.52
5519,4000579,3146353,4,2014-10-22,0.05
5520,4000621,1542375,3,2019-06-10,2.14
5521,4003515,2787824,2,2017-06-23,1.15
5522,4006264,942933,1,2014-09-25,0.02
5523,4007277,3120671,2,2019-07-07,5.0
5524,4007770,16949652,1,,
5525,4008443,20741468,2,2018-01-02,0.43
5526,4013339,2090439,3,2019-06-16,2.31
5527,4013668,20809866,4,2019-06-07,1.9
5528,4016069,7831209,1,2019-05-14,2.76
5529,4016121,14707270,1,2016-01-05,0.02
5530,4016142,20822611,5,2018-10-14,0.38
5531,4016173,9639040,2,2019-06-24,0.31
5532,4016791,20827756,2,2017-10-01,0.2
5533,4017226,20830484,1,2014-09-21,0.02
5534,4020957,12876904,2,2015-06-05,0.02
5535,4024936,10263619,2,2019-07-03,2.32
5536,4025313,17249397,1,2015-05-21,0.14
5537,4025329,9743617,5,2019-06-17,1.63
5538,4026150,16514175,2,2019-06-23,2.26
5539,4028670,7877288,1,,
5540,4031297,4163733,2,2017-11-02,0.36
5541,4031463,20900568,1,2019-06-28,1.84
5542,4031809,20902552,14,,
5543,4032229,13649613,2,2019-07-02,2.15
5544,4033300,2155917,5,2019-06-26,2.57
5545,4033422,20911928,2,2018-12-31,0.92
5546,4033444,20912185,2,2019-06-23,2.23
5547,4033521,1369577,6,2019-06-18,2.5
5548,4033998,11818785,30,,
5549,4037379,5642757,3,2016-04-05,0.16
5550,4037522,608396,1,2019-02-16,0.26
5551,4038794,19638238,2,2019-05-30,0.53
5552,4039020,430188,5,2014-09-14,0.02
5553,4039789,20945243,30,2017-05-12,0.04
5554,4040900,3789165,2,2019-06-01,0.99
5555,4040926,15742426,3,2019-04-29,0.88
5556,4041189,19755511,4,2018-12-06,0.05
5557,4041351,2034343,1,,
5558,4041383,20955075,14,2017-05-26,0.14
5559,4044625,20971414,4,2016-04-02,0.12
5560,4044906,15582617,4,2017-07-30,0.12
5561,4046281,20979850,1,2019-06-19,1.4
5562,4047638,20987432,4,2019-06-04,0.38
5563,4047751,16325217,2,,
5564,4047791,20987992,2,2019-07-07,1.94
5565,4047815,20988865,2,2018-12-30,0.42
5566,4047932,20989479,1,2015-12-28,0.56
5567,4048043,10135,2,2019-06-16,2.14
5568,4050254,9492212,1,2019-01-19,2.58
5569,4050765,21014758,2,2019-06-25,1.35
5570,4050795,21004091,2,2019-05-22,2.21
5571,4051643,21009723,4,2016-06-02,0.03
5572,4052514,2037149,4,2019-06-24,2.62
5573,4053249,21019043,2,2016-11-29,0.24
5574,4053287,21019260,60,2019-06-30,0.11
5575,4053471,3967335,2,2019-06-20,0.45
5576,4053517,3967335,2,2019-06-02,0.54
5577,4053564,21020951,2,2019-05-31,0.41
5578,4053597,5133495,3,2019-05-27,0.15
5579,4053912,21017521,18,,
5580,4053987,1960128,1,2015-08-16,0.04
5581,4054332,21026294,30,2016-10-05,0.82
5582,4054450,4054295,3,2019-06-28,0.41
5583,4055732,12368114,1,2015-06-07,0.02
5584,4057361,2075509,1,2019-04-11,0.41
5585,4058701,20484008,1,2015-11-10,0.05
5586,4058949,7831209,1,2019-05-09,2.59
5587,4059037,20441343,3,,
5588,4059620,2788262,2,2019-06-23,3.17
5589,4060446,21060554,5,2019-04-21,1.06
5590,4060526,10384906,1,2019-06-09,0.88
5591,4060993,21064077,21,2017-10-31,0.1
5592,4063357,19382874,3,2019-06-21,2.53
5593,4066224,4050500,1,2019-06-30,2.96
5594,4067861,21096602,1,,
5595,4068216,19331457,1,2019-06-29,4.13
5596,4069228,14793862,3,2018-06-08,1.13
5597,4069341,21105084,7,2017-10-23,0.58
5598,4069681,20741012,2,2019-06-30,4.27
5599,4070025,21110000,2,2019-07-05,2.57
5600,4070027,5558013,2,2016-08-26,0.06
5601,4071007,10135,3,2019-06-11,1.21
5602,4074248,6459254,4,2019-06-09,0.56
5603,4074892,13322263,10,2016-10-16,0.2
5604,4076084,7116594,3,2017-12-30,0.05
5605,4077090,316474,2,2019-01-02,1.13
5606,4077427,4148174,2,2014-10-12,0.03
5607,4077428,21149119,3,2015-10-04,0.03
5608,4077460,21149129,1,2019-06-20,2.86
5609,4081707,4792032,7,2019-04-23,0.18
5610,4081800,4835582,2,2019-06-17,3.76
5611,4081926,21171867,1,2019-06-16,5.02
5612,4082062,310670,2,2019-06-16,0.73
5613,4082357,3801427,14,2019-04-27,0.34
5614,4083049,1335736,4,2017-08-02,0.15
5615,4084603,7861502,1,2015-05-24,0.02
5616,4085647,21145652,3,2018-12-21,0.16
5617,4088506,2436652,30,2019-06-10,0.76
5618,4089102,21183428,3,2019-05-24,2.51
5619,4089189,5317124,3,2019-06-15,0.31
5620,4089492,21210898,2,2019-06-22,0.2
5621,4089915,2917387,3,2019-06-19,2.29
5622,4090748,21217401,5,2016-09-20,0.22
5623,4091629,21222224,5,2017-12-27,0.28
5624,4092826,21228368,2,2019-06-25,1.8
5625,4093399,310670,2,2019-01-01,0.74
5626,4093511,21232737,1,,
5627,4093591,11090576,1,2015-01-15,0.14
5628,4096470,4065620,3,2019-07-01,1.0
5629,4097279,2705041,2,,
5630,4097284,11948817,2,2019-06-09,1.56
5631,4098078,15277039,4,2015-12-31,0.05
5632,4098271,20245055,3,2019-06-30,0.96
5633,4098814,1539749,2,2019-05-05,0.5
5634,4102208,21279472,3,2019-06-21,1.82
5635,4102483,4473954,29,2018-12-01,0.36
5636,4103623,61463,4,2019-07-01,0.42
5637,4103970,1637916,1,2019-06-21,2.69
5638,4108547,21315876,1,2019-06-27,3.64
5639,4108799,622779,1,2018-03-30,0.32
5640,4109246,7714918,28,2019-05-15,3.36
5641,4109420,19914713,2,2019-07-07,0.81
5642,4110645,21327210,2,2019-06-22,0.77
5643,4115327,21352288,3,2019-06-26,1.53
5644,4116403,4314639,1,,
5645,4117134,4934489,2,2018-12-09,0.97
5646,4117817,4516038,5,2016-09-11,0.07
5647,4118244,21362718,4,2018-05-18,0.65
5648,4118907,21367938,10,2017-06-22,0.52
5649,4119763,10172703,4,2019-07-04,1.88
5650,4119794,21371406,6,2018-01-01,0.05
5651,4120122,21373495,1,2019-06-21,3.99
5652,4120182,21228368,1,2016-11-05,0.19
5653,4121110,1923075,5,2014-10-19,0.02
5654,4121173,17249397,1,2015-06-07,0.04
5655,4121363,21380762,30,2019-05-22,0.12
5656,4125398,21400083,1,2016-08-17,0.21
5657,4125515,21400616,2,2018-01-01,0.21
5658,4126452,21405141,3,2015-10-19,0.22
5659,4126676,19802029,7,2019-02-11,0.65
5660,4127402,21336880,5,2016-11-01,0.29
5661,4127524,828682,1,2015-12-01,0.04
5662,4128337,20543178,2,2019-06-23,3.27
5663,4128428,21416490,2,2019-06-07,0.43
5664,4128450,6885530,2,2014-10-18,0.03
5665,4128603,8280108,3,2016-06-05,0.13
5666,4129195,702419,14,2019-03-10,1.36
5667,4129212,11555258,3,2016-07-25,0.14
5668,4129365,21422095,2,2019-06-16,0.64
5669,4129487,18397763,2,2019-05-21,0.36
5670,4129513,18397763,2,2019-03-06,0.38
5671,4129541,18397763,2,2019-03-16,0.66
5672,4129909,9234456,2,2019-05-09,1.05
5673,4129992,20169986,3,2018-09-21,0.21
5674,4130266,21020951,2,2018-01-01,0.19
5675,4132116,15908653,2,2019-04-07,1.96
5676,4134035,7677048,3,2019-06-29,3.24
5677,4135674,2011110,1,2015-07-10,0.09
5678,4135848,21455632,1,2017-08-26,0.11
5679,4135876,21455957,3,2019-01-15,1.48
5680,4136252,14952623,2,2018-02-01,1.53
5681,4136596,21459667,30,2019-06-26,0.61
5682,4137414,9232428,1,2015-12-27,0.1
5683,4137415,7410674,1,2019-07-01,3.74
5684,4137645,11134688,1,2014-09-23,0.02
5685,4137680,3507684,2,2019-04-21,0.47
5686,4137756,3145112,7,2016-01-07,0.03
5687,4137789,21466751,3,2019-05-28,0.99
5688,4137900,6087686,2,2016-05-03,0.12
5689,4137979,7243674,2,2019-06-30,3.51
5690,4140622,21480710,1,,
5691,4140776,21228368,4,2019-05-25,0.35
5692,4142125,18189742,1,,
5693,4144519,1756624,3,2018-08-31,0.4
5694,4144630,21500500,2,,
5695,4144849,21501965,3,2019-06-15,0.57
5696,4145124,651818,23,2018-08-04,0.22
5697,4145494,21505913,12,2017-06-19,0.41
5698,4148088,11950557,2,2019-06-23,4.01
5699,4148280,4375988,3,2019-03-31,0.84
5700,4150932,7848968,2,2019-07-03,3.0
5701,4150972,21535262,30,2017-02-01,0.08
5702,4152752,21546973,1,2019-06-30,6.79
5703,4154009,17477908,30,2017-08-02,0.1
5704,4155012,21560088,2,2017-09-22,0.15
5705,4155099,11948817,2,2019-06-02,0.22
5706,4156015,21565088,1,2019-07-06,0.87
5707,4157064,3563,6,2014-11-28,0.02
5708,4157451,9432174,4,2019-06-13,2.01
5709,4158078,19139700,30,2017-08-05,0.07
5710,4160934,17462748,5,2019-06-27,2.15
5711,4161127,6580488,4,2019-06-27,0.77
5712,4162292,21601222,3,2019-07-01,0.86
5713,4162519,1267556,1,2019-06-29,1.39
5714,4163020,6897051,4,2017-05-11,0.12
5715,4163710,21609476,15,2014-11-03,0.02
5716,4163742,17451048,2,2016-10-22,0.03
5717,4163781,1401835,3,2019-07-06,0.33
5718,4163804,15573381,1,,
5719,4165278,4403262,9,2016-08-15,0.09
5720,4168660,20979241,3,2016-05-19,0.1
5721,4168812,5243122,3,2019-06-22,2.27
5722,4169094,21634948,3,2019-06-30,0.31
5723,4169840,9452830,1,2015-11-10,0.55
5724,4170460,21641206,1,2019-06-22,6.19
5725,4170796,733543,3,2019-07-01,0.27
5726,4171272,21645208,1,2016-01-02,0.05
5727,4171406,6032480,2,2019-06-11,1.49
5728,4171692,17462748,5,2019-07-06,1.58
5729,4172633,21652004,2,2017-07-03,0.04
5730,4172947,21653460,7,2018-12-07,1.79
5731,4173751,9197440,3,2016-07-02,0.09
5732,4174115,5739699,3,2015-05-05,0.05
5733,4174286,21660125,15,2016-04-15,0.03
5734,4174847,21663531,21,2018-09-30,0.76
5735,4178152,17462748,5,2019-06-28,2.14
5736,4178851,21680683,3,2019-06-30,1.82
5737,4179420,21682640,30,,
5738,4180643,21688467,60,2019-03-27,0.16
5739,4181598,1475015,30,,
5740,4182262,18049970,3,2019-07-07,1.78
5741,4182568,3267848,1,2019-06-02,0.21
5742,4183424,9405848,3,2019-04-08,0.34
5743,4183664,21705739,7,2016-01-21,0.35
5744,4183801,21706654,30,2019-01-07,2.29
5745,4183989,919218,3,2019-05-23,1.0
5746,4187387,20289059,2,2019-06-27,2.76
5747,4187653,12360407,2,2015-05-09,0.02
5748,4187747,5309160,30,2016-02-21,0.26
5749,4188351,610819,2,2019-06-16,2.56
5750,4188807,4152484,1,2019-06-24,3.94
5751,4189428,21734605,4,,
5752,4190301,21739563,1,,
5753,4191257,17106992,1,2014-10-27,0.02
5754,4192400,21751476,1,2019-07-07,6.22
5755,4194010,21759005,3,2018-01-02,0.27
5756,4194494,10367443,3,2018-12-30,0.17
5757,4195677,191324,2,2019-06-24,1.31
5758,4196039,21768291,2,,
5759,4197760,21777274,4,2019-06-17,3.14
5760,4198391,7805184,3,,
5761,4198695,21782731,7,2016-07-31,0.12
5762,4199411,21787420,2,,
5763,4199782,21789707,2,2019-04-24,2.23
5764,4201905,4738242,7,2015-01-03,0.05
5765,4203460,12419083,1,,
5766,4204083,21811394,1,2019-06-20,3.91
5767,4204302,17550546,1250,2014-11-09,0.03
5768,4204988,1162642,2,,
5769,4205232,6468894,1,2016-04-19,0.17
5770,4205816,20312973,5,2015-12-27,0.11
5771,4206034,18382740,7,2019-05-30,0.61
5772,4206087,2423107,1,2015-05-03,0.07
5773,4208547,17462748,5,2019-07-06,1.88
5774,4209106,4218058,7,2018-07-31,0.2
5775,4209595,20700823,1,2015-01-01,0.02
5776,4211276,21064917,3,2015-01-01,0.05
5777,4211510,1172202,1,2019-06-20,2.25
5778,4215595,7549,1,2019-05-19,1.53
5779,4216183,14565233,2,2015-01-04,0.05
5780,4216435,1361993,2,,
5781,4216745,21881605,1,,
5782,4216774,15243531,2,2015-11-16,0.07
5783,4216813,9904977,3,2019-06-26,1.65
5784,4217268,21886798,7,2018-08-12,0.09
5785,4217758,10618980,2,2019-07-05,2.73
5786,4218034,6841194,2,2019-07-04,3.92
5787,4218067,20448670,2,2016-10-03,0.19
5788,4218098,21892444,4,2019-06-24,0.45
5789,4218129,21641206,1,2019-06-24,6.05
5790,4219851,21902316,2,2019-05-27,0.44
5791,4220151,21903562,1,2019-06-19,3.53
5792,4221999,20335235,1,2018-08-22,0.18
5793,4224091,21921207,2,2019-07-03,2.02
5794,4225569,21929547,1,2019-07-07,3.44
5795,4225745,21930475,2,2018-08-13,0.13
5796,4226098,21930989,1,2019-06-25,5.6
5797,4226269,20112613,2,2016-05-24,0.05
5798,4226535,14543419,5,2018-12-06,0.28
5799,4227018,21937306,1,,
5800,4227141,21938126,2,2019-06-02,0.81
5801,4227161,20318233,3,2019-06-10,2.19
5802,4227207,21938678,2,2019-07-01,1.33
5803,4227499,2811458,4,2018-01-03,1.27
5804,4227554,21941065,3,2019-06-26,2.2
5805,4232255,21962039,10,2019-03-05,0.14
5806,4232356,9368118,1,,
5807,4232865,21964818,1,2015-11-01,0.02
5808,4233025,651771,4,2019-06-08,0.3
5809,4233705,11243583,1,,
5810,4235620,21979970,7,2019-06-28,0.16
5811,4235843,20559017,30,2018-08-27,0.07
5812,4235961,16276317,3,2016-07-07,0.03
5813,4236107,14729523,1,,
5814,4236725,3650005,3,,
5815,4240861,22005943,2,2019-06-16,2.24
5816,4241028,22006854,1,2019-06-16,6.1
5817,4241486,22009089,2,2019-07-04,1.59
5818,4243533,8732038,1,,
5819,4244174,21062282,2,,
5820,4244242,22023014,1,2019-06-23,1.96
5821,4244476,782008,1,2015-07-10,0.02
5822,4244528,4162754,1,2019-05-27,1.12
5823,4244576,21977919,1,2015-06-05,0.02
5824,4247883,22010885,4,2014-12-27,0.02
5825,4248788,22047286,2,2015-11-27,0.11
5826,4249131,12534414,1,2019-06-21,3.47
5827,4249342,2495483,7,2019-06-01,0.55
5828,4250746,22057975,4,2019-06-10,2.09
5829,4252172,13949526,1,,
5830,4256091,1542713,2,2019-05-04,1.88
5831,4257572,19644682,6,2016-04-21,0.09
5832,4257889,22096807,1,2019-07-05,1.33
5833,4258443,20408723,3,,
5834,4258867,1663994,3,2019-07-02,0.24
5835,4259427,21833312,6,2019-05-02,0.47
5836,4260964,16212001,4,2019-05-22,1.53
5837,4261214,22022473,2,2019-06-05,1.43
5838,4261951,8533891,3,2015-01-03,0.03
5839,4262120,6914968,1,,
5840,4262707,22124628,30,2014-10-11,0.03
5841,4263488,7651028,1,,
5842,4263624,22131209,3,2019-04-22,0.26
5843,4263802,11189753,10,2019-06-25,0.63
5844,4263880,3609048,2,2016-10-09,0.43
5845,4264049,3250450,31,2018-01-26,0.1
5846,4264127,3250450,30,2018-09-09,0.26
5847,4265471,3294438,2,2019-07-01,0.37
5848,4267133,6793885,1,2015-06-10,0.03
5849,4268286,22158091,3,2019-07-06,2.45
5850,4270499,22171095,2,2018-06-18,1.94
5851,4270683,5835210,3,2019-01-07,0.05
5852,4271059,208565,2,2016-08-16,0.13
5853,4271119,15638520,3,2019-07-01,2.92
5854,4271877,21091779,1,2019-06-22,2.68
5855,4273931,22188911,4,2016-11-28,1.08
5856,4274443,22131245,2,2016-05-17,0.03
5857,4274462,22189723,2,2019-05-28,0.73
5858,4274589,16666294,2,2017-04-12,0.4
5859,4274595,22088164,3,2019-06-15,2.84
5860,4275729,22198017,15,,
5861,4276532,9854191,3,2019-06-09,0.72
5862,4276618,1405217,3,2018-01-03,0.31
5863,4276762,2807798,1,2019-07-07,1.32
5864,4277614,14279331,4,2018-12-29,3.64
5865,4277724,6894447,2,2019-06-24,0.99
5866,4277980,22209733,2,2019-06-13,0.56
5867,4278084,17770287,30,2019-01-17,0.23
5868,4278389,295128,1,2019-07-01,0.14
5869,4278568,1143151,3,2019-05-27,0.41
5870,4279260,22216726,2,2019-06-09,1.5
5871,4279323,21140491,1,2014-11-09,0.03
5872,4279550,22218694,2,2019-07-01,2.15
5873,4280053,20243795,2,2019-06-27,1.73
5874,4280118,1990602,3,2016-06-22,0.04
5875,4281241,22227178,1,2016-07-31,0.45
5876,4282178,21641206,1,2019-06-24,6.09
5877,4282998,9471525,7,2019-01-05,0.16
5878,4284031,4532548,2,2019-06-06,1.38
5879,4284158,22240717,1,,
5880,4285876,22248783,1,2019-04-06,0.28
5881,4286196,6280254,4,2018-12-14,0.19
5882,4286662,22253568,1,2019-07-01,0.75
5883,4287589,15715046,2,2019-07-01,0.89
5884,4288276,3750547,3,2019-05-28,1.1
5885,4288361,1994261,3,2014-11-14,0.02
5886,4291200,19597910,2,2019-05-09,0.74
5887,4291654,22280299,1,,
5888,4293935,1141935,1,2019-06-09,1.34
5889,4294546,13402436,1,2019-05-05,0.84
5890,4294640,21499988,1,2014-10-26,0.02
5891,4294969,4473916,1,2015-01-03,0.02
5892,4295108,19841476,1,2016-12-08,0.2
5893,4295542,19174715,2,2019-05-22,0.79
5894,4295603,7503643,30,2015-03-27,0.02
5895,4295733,10981052,1,2018-07-27,0.27
